1,1,2.86,2,5,2,16,,0,0.133906013,1,0.318791946,1,0.849808848,2,20,2,15.15,2,18.75
1,2,10.71,2,4.88,2,12.5,,1,0.530570995,1,0.310738255,1,0.658656472,1,0.21,1,0.25,1,0.44
1,2,20,1,7.41,1,5.56,,1,1,0,0.480536913,0,0.279628618,,,,,,
1,2,2.5,1,2.22,2,13.89,,1,0.115715008,0,0.132214765,1,0.734571273,,,,,,
1,2,12.5,2,3.44,1,5.13,,1,0.621020718,1,0.21409396,0,0.256144184,,,,,,
1,2,10,1,7.14,2,14.81,,1,0.49469429,0,0.462416107,1,0.78481704,,,,,,
1,2,9.67,1,4.35,2,17.85,,1,0.478019202,0,0.275167785,1,0.950846532,,,,,,
1,2,9.09,2,6.66,2,13.52,,1,0.44871147,1,0.430201342,1,0.714363736,,,,,,
1,2,12.5,1,6.9,1,7.5,,1,0.621020718,0,0.446308725,0,0.385581649,,,,,,
1,2,4.87,1,6.38,2,13.79,,1,0.235472461,0,0.411409396,1,0.729109776,,,,,,
1,2,2.39,2,9.67,2,16.67,,1,0.110156645,1,0.632214765,1,0.886400874,,,,,,
1,2,9.09,1,3.33,2,13.16,,1,0.44871147,0,0.206711409,1,0.694702348,,,,,,
1,2,11.77,1,6.46,1,9.75,,1,0.584133401,0,0.416778523,0,0.508465319,,,,,,
1,2,11.43,1,3.12,1,7.15,,1,0.566953007,0,0.19261745,0,0.366466412,,,,,,
1,2,5.89,1,3.03,2,12.82,,1,0.287013643,0,0.186577181,1,0.676133261,,,,,,
1,2,11.11,1,8.34,1,9.3,,1,0.550783224,0,0.54295302,0,0.483888585,,,,,,
1,2,5.71,2,15.15,2,18.75,,1,0.27791814,1,1,1,1,,,,,,
1,2,5.55,1,5.88,2,12.5,,1,0.269833249,0,0.377852349,1,0.658656472,,,,,,
1,2,5.41,2,11.77,1,9.09,,1,0.262758969,1,0.773154362,0,0.472419443,,,,,,
1,2,7.89,2,8.57,1,6.67,,1,0.388074785,1,0.558389262,0,0.340251229,,,,,,
1,2,2.28,2,8.33,2,12.2,,1,0.104598282,1,0.542281879,1,0.642271983,,,,,,
1,2,4.44,1,8.16,1,8.69,,1,0.213744315,0,0.530872483,0,0.450573457,,,,,,
1,2,2.17,1,8,2,15.15,,1,0.099039919,0,0.520134228,1,0.803386128,,,,,,
1,2,13.52,1,5.88,2,17.65,,1,0.6725619,0,0.377852349,1,0.939923539,,,,,,
1,2,4.26,1,8.57,2,9.52,,1,0.204648813,0,0.558389262,1,0.495903878,,,,,,
1,2,2.08,2,5.41,2,14.28,,1,0.094492168,1,0.346308725,1,0.755871109,,,,,,
1,2,10.52,2,2.63,2,16.67,,1,0.520970187,1,0.159731544,1,0.886400874,,,,,,
1,2,7.69,2,2.5,2,11.37,,1,0.377968671,1,0.151006711,1,0.596941562,,,,,,
1,2,10,1,11.12,1,8.52,,1,0.49469429,0,0.729530201,0,0.441288913,,,,,,
1,2,2.05,2,2.44,1,10.42,,1,0.092976251,1,0.146979866,0,0.545057346,,,,,,
1,2,7.32,1,3.84,2,13.52,,1,0.35927236,0,0.240939597,1,0.714363736,,,,,,
1,2,10,1,10.81,2,10.52,,1,0.49469429,0,0.708724832,1,0.550518842,,,,,,
1,2,7.14,1,5.66,2,7.69,,1,0.350176857,0,0.363087248,1,0.395958493,,,,,,
1,2,6.82,2,2.32,1,10.21,,1,0.334007074,1,0.138926174,0,0.533588203,,,,,,
1,2,6.66,1,13.16,1,10,,1,0.325922183,0,0.866442953,0,0.522119061,,,,,,
1,2,9.52,1,10.26,2,4.76,,1,0.470439616,0,0.671812081,1,0.235936647,,,,,,
1,2,6.97,1,10,1,9.43,,1,0.34158666,0,0.654362416,0,0.490988531,,,,,,
1,2,4.54,1,3.64,2,8.89,,1,0.218797372,0,0.227516779,1,0.46149645,,,,,,
1,2,2.22,1,1.78,2,4.65,,1,0.101566448,0,0.102684564,1,0.229929001,,,,,,
1,2,2.18,1,12.2,1,9.26,,1,0.099545225,0,0.802013423,0,0.481703987,,,,,,
1,2,4.25,2,2.17,1,7.27,,1,0.204143507,1,0.12885906,0,0.373020208,,,,,,
1,2,2.08,1,11.9,2,8.69,,1,0.094492168,0,0.781879195,1,0.450573457,,,,,,
1,1,2.08,1,1.72,2,8.51,,0,0.094492168,0,0.098657718,1,0.440742764,,,,,,
1,2,1.97,1,9.3,2,8.34,,1,0.088933805,0,0.60738255,1,0.43145822,,,,,,
1,2,3.84,1,9.1,1,3.45,,1,0.183425973,0,0.593959732,0,0.164391043,,,,,,
1,2,1.96,1,2.04,2,10.2,,1,0.088428499,0,0.120134228,1,0.533042054,,,,,,
1,2,5.36,1,10.86,1,4.76,,1,0.260232441,0,0.712080537,0,0.235936647,,,,,,
1,2,1.85,2,1.96,1,2.08,,1,0.082870136,1,0.114765101,0,0.089568542,,,,,,
1,2,3.85,1,2.98,2,11.54,,1,0.183931278,0,0.183221477,1,0.606226106,,,,,,
1,2,6.9,2,3.85,1,4.61,,1,0.33804952,1,0.241610738,0,0.227744402,,,,,,
1,2,8.48,1,12.5,2,11.32,,1,0.417887822,0,0.822147651,1,0.594210814,,,,,,
1,2,8.33,2,5.66,1,4.54,,1,0.410308236,1,0.363087248,0,0.223921354,,,,,,
1,2,1.76,1,12.24,1,4.48,,1,0.078322385,0,0.804697987,0,0.220644457,,,,,,
1,2,9.83,1,2.94,1,5.88,,1,0.486104093,0,0.180536913,0,0.297105407,,,,,,
1,2,1.88,2,5.56,1,7.25,,1,0.084386054,1,0.356375839,0,0.371927908,,,,,,
1,2,1.79,1,6.94,1,1.92,,1,0.079838302,0,0.448993289,0,0.080830147,,,,,,
1,2,7.93,2,3.57,1,1.89,,1,0.390096008,1,0.222818792,0,0.079191699,,,,,,
1,1,1.69,2,5.26,1,8.33,,0,0.074785245,1,0.336241611,0,0.43091207,,,,,,
1,2,3.51,1,12,1,8.22,,1,0.166750884,0,0.788590604,0,0.424904424,,,,,,
1,2,6.25,1,6.85,1,9.46,,1,0.305204649,0,0.44295302,0,0.49262698,,,,,,
1,2,5.18,1,6.75,1,1.85,,1,0.251136938,0,0.436241611,0,0.0770071,,,,,,
1,2,7.69,1,6.67,1,9.33,,1,0.377968671,0,0.430872483,0,0.485527034,,,,,,
1,2,7.57,1,6.58,1,7.89,,1,0.371905003,0,0.424832215,0,0.406881486,,,,,,
1,2,7.47,1,9.8,1,7.79,,1,0.366851945,0,0.640939597,0,0.401419989,,,,,,
1,2,1.61,1,3.85,1,3.64,,1,0.070742799,0,0.241610738,0,0.174767886,,,,,,
1,2,7.36,1,7.55,1,1.79,,1,0.361293583,0,0.489932886,0,0.073730202,,,,,,
1,2,5.08,1,7.27,1,3.51,,1,0.246083881,0,0.47114094,0,0.167667941,,,,,,
1,2,1.54,1,5.07,1,8.86,,1,0.067205659,0,0.323489933,0,0.459858001,,,,,,
1,2,5.8,2,6.78,1,7.5,,1,0.282465892,1,0.438255034,0,0.385581649,,,,,,
1,2,6.67,1,7.14,2,10.72,,1,0.326427489,0,0.462416107,1,0.561441835,,,,,,
1,2,7.14,1,3.75,2,8.77,,1,0.350176857,0,0.234899329,1,0.454942654,,,,,,
1,2,7.04,1,8.77,1,1.7,,1,0.3451238,0,0.571812081,0,0.068814855,,,,,,
1,2,6.56,1,6.9,2,10.17,,1,0.320869126,0,0.446308725,1,0.531403605,,,,,,
1,2,1.5,1,6.78,1,7.4,,1,0.065184437,0,0.438255034,0,0.380120153,,,,,,
1,2,8.33,1,2.46,1,7.32,,1,0.410308236,0,0.148322148,0,0.375750956,,,,,,
1,2,8.22,1,6.66,1,8.43,,1,0.404749874,0,0.430201342,0,0.436373566,,,,,,
1,2,1.47,1,2.44,1,1.67,,1,0.063668519,0,0.146979866,0,0.067176406,,,,,,
1,2,1.45,1,2.41,1,7.14,,1,0.062657908,0,0.144966443,0,0.365920262,,,,,,
1,2,3.17,2,6.55,2,8.2,,1,0.14957049,1,0.422818792,1,0.423812125,,,,,,
1,2,1.57,2,6.45,1,8.23,,1,0.068721577,1,0.416107383,0,0.425450573,,,,,,
1,1,1.4,1,1.16,1,8.14,,0,0.060131379,0,0.061073826,0,0.420535227,,,,,,
1,2,1.33,2,4.61,1,8.79,,1,0.05659424,1,0.29261745,0,0.456034954,,,,,,
1,2,8,2,1.11,1,8.7,,1,0.393633148,1,0.057718121,0,0.451119607,,,,,,
1,2,9.21,1,7.81,1,9.68,,1,0.454775139,0,0.50738255,0,0.504642272,,,,,,
1,2,7.79,1,7.69,2,1.54,,1,0.383021728,0,0.499328859,1,0.060076461,,,,,,
1,1,1.45,2,1.1,2,7.94,,0,0.062657908,1,0.05704698,1,0.409612234,,,,,,
1,2,1.32,2,3.03,1,8.42,,1,0.056088934,1,0.186577181,0,0.435827417,,,,,,
1,1,1.4,1,7.58,1,7.3,,0,0.060131379,0,0.491946309,0,0.374658656,,,,,,
1,2,1.23,2,1.45,1,5.1,,1,0.051541182,1,0.080536913,0,0.254505735,,,,,,
1,2,8.97,2,2.85,2,5.97,,1,0.442647802,1,0.174496644,1,0.302020754,,,,,,
1,2,7.59,1,7.46,2,1.52,,1,0.372915614,0,0.483892617,1,0.058984162,,,,,,
1,1,1.38,1,1.05,1,5.05,,0,0.059120768,0,0.053691275,0,0.251774986,,,,,,
1,2,2.41,1,7.35,1,3.96,,1,0.111167256,0,0.476510067,0,0.192244675,,,,,,
1,2,7.5,2,1.03,2,7.35,,1,0.368367863,1,0.052348993,1,0.377389405,,,,,,
1,2,2.38,1,7.25,2,7.25,,1,0.109651339,0,0.469798658,1,0.371927908,,,,,,
1,2,3.52,2,1.02,1,3.92,,1,0.16725619,1,0.051677852,0,0.190060076,,,,,,
1,2,8.65,2,1.01,1,3.88,,1,0.426478019,1,0.051006711,0,0.187875478,,,,,,
1,2,4.65,2,2.82,1,4.76,,1,0.224355735,1,0.172483221,0,0.235936647,,,,,,
1,2,7.22,2,0.99,2,2.98,,1,0.354219303,1,0.04966443,1,0.13872201,,,,,,
1,1,2.74,1,5.71,2,7.14,,0,0.127842345,0,0.366442953,1,0.365920262,,,,,,
1,1,1.35,1,4.22,1,4.72,,0,0.057604851,0,0.266442953,0,0.233752048,,,,,,
1,2,7.15,1,5.56,1,4.67,,1,0.350682163,0,0.356375839,0,0.2310213,,,,,,
1,2,4.59,2,4.17,1,4.63,,1,0.221323901,1,0.263087248,0,0.228836701,,,,,,
1,2,5.68,1,5.48,1,3.67,,1,0.276402223,0,0.351006711,0,0.176406335,,,,,,
1,2,7.06,2,1.96,2,7.04,,1,0.346134411,1,0.114765101,1,0.360458766,,,,,,
1,2,4.49,1,5.41,1,3.64,,1,0.216270844,0,0.346308725,0,0.174767886,,,,,,
1,1,1.33,2,0.97,1,4.5,,0,0.05659424,1,0.048322148,0,0.221736756,,,,,,
1,2,4.44,2,2.74,2,2.94,,1,0.213744315,1,0.167114094,1,0.136537411,,,,,,
1,2,5.5,2,4.06,1,3.57,,1,0.267306721,1,0.255704698,0,0.170944839,,,,,,
1,2,6.98,1,5.34,2,6.95,,1,0.342091966,0,0.341610738,1,0.355543419,,,,,,
1,1,2.63,2,5.33,1,3.51,,0,0.122283982,1,0.340939597,0,0.167667941,,,,,,
1,1,3.9,1,3.95,1,4.34,,0,0.186457807,0,0.248322148,0,0.212998362,,,,,,
1,1,2.56,1,2.59,2,2.9,,0,0.118746842,0,0.15704698,1,0.134352813,,,,,,
1,2,6.89,1,2.56,1,3.45,,1,0.337544214,0,0.155033557,0,0.164391043,,,,,,
1,2,4.25,1,0.94,1,4.27,,1,0.204143507,0,0.046308725,0,0.209175314,,,,,,
1,2,5.26,2,5.26,2,1.43,,1,0.255179384,1,0.336241611,1,0.054068815,,,,,,
1,2,5.68,1,1.87,2,2.82,,1,0.276402223,0,0.108724832,1,0.129983616,,,,,,
1,1,2.53,2,5.19,2,6.76,,0,0.117230925,1,0.331543624,1,0.345166576,,,,,,
1,2,6.25,1,2.78,1,5.08,,1,0.305204649,0,0.169798658,0,0.253413435,,,,,,
1,2,5.62,2,5.13,2,2.78,,1,0.273370389,1,0.327516779,1,0.127799017,,,,,,
1,2,6.19,1,2.75,1,4.2,,1,0.302172815,0,0.167785235,0,0.205352267,,,,,,
1,2,7.14,1,3.64,2,5.33,,1,0.350176857,0,0.227516779,1,0.267067176,,,,,,
1,2,6.67,2,6.33,2,4.11,,1,0.326427489,1,0.408053691,1,0.20043692,,,,,,
1,2,5.49,1,3.8,2,5.26,,1,0.266801415,0,0.238255034,1,0.263244129,,,,,,
1,1,2.5,2,5,1,3.33,,0,0.115715008,1,0.318791946,0,0.157837247,,,,,,
1,2,6.06,2,6.18,2,5.2,,1,0.29560384,1,0.397986577,1,0.259967231,,,,,,
1,1,1.24,1,5,1,3.3,,0,0.052046488,0,0.318791946,0,0.156198798,,,,,,
1,2,6.53,2,4.88,1,4.1,,1,0.319353209,1,0.310738255,0,0.19989077,,,,,,
1,2,7.52,2,4.81,2,4.05,,1,0.369378474,1,0.306040268,1,0.197160022,,,,,,
1,2,7.44,1,2.7,1,4.06,,1,0.365336028,0,0.16442953,0,0.197706171,,,,,,
1,2,5,1,4.94,1,4.03,,1,0.242041435,0,0.314765101,0,0.196067723,,,,,,
1,2,6.31,2,4.76,2,4,,1,0.308236483,1,0.302684564,1,0.194429274,,,,,,
1,1,1.2,1,3.54,1,5.55,,0,0.050025265,0,0.220805369,0,0.279082469,,,,,,
1,1,2.38,1,4.39,2,3.95,,0,0.109651339,0,0.277852349,1,0.191698525,,,,,,
1,1,2.35,2,5.88,1,5.51,,0,0.108135422,1,0.377852349,0,0.27689787,,,,,,
1,2,4.95,1,6.1,1,5.47,,1,0.239514907,0,0.39261745,0,0.274713271,,,,,,
1,2,3.92,2,6.98,1,5.43,,1,0.187468418,1,0.451677852,0,0.272528673,,,,,,
1,1,3.49,1,6.02,1,6.16,,0,0.165740273,0,0.387248322,0,0.312397597,,,,,,
1,1,3.44,1,4.34,2,5.19,,0,0.163213744,0,0.274496644,1,0.259421081,,,,,,
1,2,3.88,1,4.31,2,6.41,,1,0.185447196,0,0.272483221,1,0.326051338,,,,,,
1,2,4.81,1,5.13,2,5.07,,1,0.232440627,0,0.327516779,1,0.252867286,,,,,,
1,2,6.25,2,6.89,2,5.13,,1,0.305204649,1,0.445637584,1,0.256144184,,,,,,
1,2,3.81,1,5.08,1,6.1,,1,0.181910056,0,0.324161074,0,0.309120699,,,,,,
1,1,3.4,1,5.04,1,5.31,,0,0.161192521,0,0.32147651,0,0.265974877,,,,,,
1,2,2.83,1,5.83,2,3.75,,1,0.132390096,0,0.374496644,1,0.180775532,,,,,,
1,1,2.24,2,5.68,2,6.33,,0,0.102577059,1,0.36442953,1,0.321682141,,,,,,
1,2,7.21,2,4.5,2,3.7,,1,0.353713997,1,0.285234899,1,0.178044784,,,,,,
1,2,6.12,2,3.34,1,5.26,,1,0.298635675,1,0.20738255,0,0.263244129,,,,,,
1,1,3.33,2,2.19,1,5.22,,0,0.157655382,1,0.130201342,0,0.26105953,,,,,,
1,1,2.2,2,3.26,1,4.44,,0,0.100555836,1,0.202013423,0,0.218459858,,,,,,
1,2,6.06,1,5.95,2,2.44,,1,0.29560384,0,0.382550336,1,0.109229929,,,,,,
1,2,3.74,1,6.61,2,7.5,,1,0.178372916,0,0.426845638,1,0.385581649,,,,,,
1,2,5,2,3.22,2,1.21,,1,0.242041435,1,0.199328859,1,0.042053523,,,,,,
1,1,1.09,1,7.38,2,7.4,,0,0.044466902,0,0.47852349,1,0.380120153,,,,,,
1,2,4.95,2,2.13,1,5.14,,1,0.239514907,1,0.126174497,0,0.256690333,,,,,,
1,2,2.78,2,2.11,2,6.1,,1,0.129863567,1,0.124832215,1,0.309120699,,,,,,
1,1,1.08,1,8.13,2,6.02,,0,0.043961597,0,0.52885906,1,0.304751502,,,,,,
1,2,2.75,2,2.09,1,4.38,,1,0.12834765,1,0.123489933,0,0.21518296,,,,,,
1,2,2.73,1,8.06,2,2.38,,1,0.127337039,0,0.524161074,1,0.105953031,,,,,,
1,2,2.7,1,8,2,3.53,,1,0.125821122,0,0.520134228,1,0.16876024,,,,,,
1,2,2.68,1,7.93,2,2.32,,1,0.12481051,0,0.515436242,1,0.102676133,,,,,,
1,2,2.65,1,8.66,2,7.14,,1,0.123294593,0,0.56442953,1,0.365920262,,,,,,
1,2,2.63,2,1.03,2,1.15,,1,0.122283982,1,0.052348993,1,0.038776625,,,,,,
1,2,2.6,2,1.02,2,7.06,,1,0.120768065,1,0.051677852,1,0.361551065,,,,,,
1,2,2.58,1,9.38,1,3.62,,1,0.119757453,0,0.612751678,0,0.173675587,,,,,,
1,2,1.7,2,1.01,2,1.14,,1,0.075290551,1,0.051006711,1,0.038230475,,,,,,
1,1,1.06,1,9.3,1,2.87,,0,0.042950985,0,0.60738255,0,0.132714364,,,,,,
1,1,1.05,2,1,2,5.81,,0,0.04244568,1,0.05033557,1,0.293282359,,,,,,
1,2,5.88,1,4.71,2,4.55,,1,0.286508338,0,0.299328859,1,0.224467504,,,,,,
1,2,5.82,1,5.82,2,5.62,,1,0.283476503,0,0.373825503,1,0.282905516,,,,,,
1,2,0.83,2,1.98,1,1.12,,1,0.031328954,1,0.116107383,0,0.037138176,,,,,,
1,2,5.77,1,4.6,2,4.44,,1,0.280949975,0,0.291946309,1,0.218459858,,,,,,
1,2,0.82,1,5.68,2,4.4,,1,0.030823648,0,0.36442953,1,0.216275259,,,,,,
1,2,0.82,2,1.96,1,3.54,,1,0.030823648,1,0.114765101,0,0.16930639,,,,,,
1,2,1.62,1,8.27,1,2.82,,1,0.071248105,0,0.538255034,0,0.129983616,,,,,,
1,2,1.61,1,4.45,1,1.09,,1,0.070742799,0,0.281879195,0,0.035499727,,,,,,
1,2,0.8,1,8.21,2,4.35,,1,0.029813037,0,0.534228188,1,0.213544511,,,,,,
1,1,1.03,1,8.88,1,3.5,,0,0.041435068,0,0.579194631,0,0.167121791,,,,,,
1,1,2.04,2,1.94,2,3.22,,0,0.092470945,1,0.113422819,1,0.151829601,,,,,,
1,1,2.02,1,8.82,2,2.12,,0,0.091460334,0,0.575167785,1,0.09175314,,,,,,
1,1,1,1,9.42,1,1.08,,0,0.039919151,0,0.615436242,0,0.034953577,,,,,,
1,2,4.72,2,2.88,1,3.47,,1,0.227892875,1,0.176510067,0,0.165483342,,,,,,
1,1,0.99,1,5.49,1,2.75,,0,0.039413845,0,0.351677852,0,0.126160568,,,,,,
1,1,0.78,1,6.52,2,2.09,,0,0.028802425,0,0.420805369,1,0.090114691,,,,,,
1,1,1.96,2,4.72,2,1.03,,0,0.088428499,1,0.3,1,0.032222829,,,,,,
1,1,2.91,1,5.37,2,1.02,,0,0.136432542,0,0.343624161,1,0.031676679,,,,,,
1,1,3.84,1,6.39,1,2.06,,0,0.183425973,0,0.412080537,0,0.088476242,,,,,,
1,1,3.81,2,4.67,1,3.16,,0,0.181910056,1,0.296644295,0,0.148552703,,,,,,
1,1,0.78,1,9.35,2,1.01,,0,0.028802425,0,0.610738255,1,0.03113053,,,,,,
1,2,3.74,1,8.51,1,1.35,,1,0.178372916,0,0.554362416,0,0.049699618,,,,,,
1,1,4.71,1,7.37,1,2.08,,0,0.227387569,0,0.477852349,0,0.089568542,,,,,,
1,1,3.73,2,5.56,1,3.1,,0,0.17786761,1,0.356375839,0,0.145275806,,,,,,
1,2,0.76,1,8.45,2,0.99,,1,0.027791814,0,0.55033557,1,0.03003823,,,,,,
1,2,4.58,1,8.39,1,3.06,,1,0.220818595,0,0.546308725,0,0.143091207,,,,,,
1,2,4.55,1,9.02,1,1.34,,1,0.219302678,0,0.588590604,0,0.049153468,,,,,,
1,2,1.51,2,6.42,1,0.67,,1,0.065689742,1,0.41409396,0,0.012561442,,,,,,
1,2,4.5,1,7.22,1,3.03,,1,0.21677615,0,0.467785235,0,0.141452758,,,,,,
1,2,1.51,1,8.96,1,0.66,,1,0.065689742,0,0.584563758,0,0.012015292,,,,,,
1,2,1.48,1,9.52,1,3,,1,0.064173825,0,0.622147651,0,0.139814309,,,,,,
1,2,1.47,2,6.36,2,0.65,,1,0.063668519,1,0.410067114,1,0.011469143,,,,,,
1,2,0.73,1,10.13,1,3.96,,1,0.026275897,0,0.663087248,0,0.192244675,,,,,,
1,1,3.7,2,5.41,2,1.96,,0,0.176351693,1,0.346308725,1,0.083014746,,,,,,
1,2,1.45,2,5.36,1,2.94,,1,0.062657908,1,0.34295302,0,0.136537411,,,,,,
1,2,5.36,1,10.07,1,2.91,,1,0.260232441,0,0.659060403,0,0.134898962,,,,,,
1,2,6.2,1,9.33,2,0.65,,1,0.30267812,0,0.609395973,1,0.011469143,,,,,,
1,1,2.75,1,9.27,2,0.97,,0,0.12834765,0,0.605369128,1,0.028945931,,,,,,
1,2,5.21,1,9.87,2,1.93,,1,0.252652855,0,0.645637584,1,0.081376297,,,,,,
1,2,0.72,2,5.31,1,2.88,,1,0.025770591,1,0.339597315,0,0.133260513,,,,,,
1,1,2.73,1,10.46,2,0.64,,0,0.127337039,0,0.685234899,1,0.010922993,,,,,,
1,2,0.72,2,6.14,1,1.91,,1,0.025770591,1,0.395302013,0,0.080283998,,,,,,
1,2,0.71,1,6.06,1,1.89,,1,0.025265285,0,0.389932886,0,0.079191699,,,,,,
1,1,2.7,1,9.74,2,0.63,,0,0.125821122,0,0.636912752,1,0.010376843,,,,,,
1,1,0.7,1,4.9,2,0.63,,0,0.02475998,0,0.312080537,1,0.010376843,,,,,,
1,1,2.65,2,5.21,2,2.86,,0,0.123294593,1,0.332885906,1,0.132168214,,,,,,
1,2,5.17,2,6.03,1,2.8,,1,0.250631632,1,0.387919463,0,0.128891316,,,,,,
1,1,1.38,1,4.86,2,3.77,,0,0.059120768,0,0.309395973,1,0.181867832,,,,,,
1,1,3.51,1,10.25,1,2.78,,0,0.166750884,0,0.67114094,0,0.127799017,,,,,,
1,2,5.13,1,10.12,1,0.61,,1,0.248610409,0,0.662416107,0,0.009284544,,,,,,
1,1,0.68,1,9.43,2,3.74,,0,0.023749368,0,0.616107383,1,0.180229383,,,,,,
1,2,5.94,1,3.84,1,1.22,,1,0.289540172,0,0.240939597,0,0.042599672,,,,,,
1,2,5.88,1,2.86,2,3.71,,1,0.286508338,0,0.175167785,1,0.178590934,,,,,,
1,1,0.68,1,1.89,1,0.6,,0,0.023749368,0,0.110067114,0,0.008738394,,,,,,
1,1,0.67,1,2.81,1,3.67,,0,0.023244063,0,0.171812081,0,0.176406335,,,,,,
1,1,0.67,2,5.98,2,3.67,,0,0.023244063,1,0.384563758,1,0.176406335,,,,,,
1,1,1.33,1,8.74,1,1.2,,0,0.05659424,0,0.569798658,0,0.041507373,,,,,,
1,1,2.59,1,3.7,2,3.64,,0,0.120262759,0,0.231543624,1,0.174767886,,,,,,
1,1,1.99,2,5.94,1,1.2,,0,0.089944416,1,0.381879195,0,0.041507373,,,,,,
1,1,2.57,1,8.08,1,1.19,,0,0.119252148,0,0.525503356,0,0.040961223,,,,,,
1,1,1.98,1,2.75,1,0.59,,0,0.089439111,0,0.167785235,0,0.008192245,,,,,,
1,1,2.62,1,3.64,1,3.63,,0,0.121778676,0,0.227516779,0,0.174221737,,,,,,
1,1,2.54,2,6.72,1,0.59,,0,0.11773623,1,0.434228188,0,0.008192245,,,,,,
1,1,2.6,1,4.5,1,1.17,,0,0.120768065,0,0.285234899,0,0.039868924,,,,,,
1,1,3.22,2,6.67,2,4.5,,0,0.152097019,1,0.430872483,1,0.221736756,,,,,,
